transaction_id,customer_id,product_id,date_id,amount,quantity
12869,1299,112,2022-03-26,1669.97,2
13452,1590,44,2022-12-17,204.17,3
13815,1098,204,2022-11-11,841.04,3
14001,281,251,2021-11-15,48.18,2
14265,1662,225,2021-04-18,851.21,3
14323,497,196,2021-08-29,585.28,5
14436,660,221,2022-06-06,954.38,1
14826,718,99,2021-01-29,277.84,3
15331,1558,28,2022-06-10,608.55,3
15401,149,236,2021-08-09,975.31,3
15497,1888,287,2022-08-01,264.87,4
15854,1885,125,2021-10-14,1712.9,4
16245,1778,273,2021-11-28,747.74,3
16357,615,196,2022-07-26,362.96,3
16776,1939,170,2022-06-23,317.34,5
16943,420,42,2022-05-06,335.08,5
17100,1510,110,2021-08-07,439.49,2
17737,28,194,2022-12-29,1207.14,2
17800,1804,198,2021-01-10,1312.27,2
17810,1801,81,2022-08-15,217.19,5
17943,741,59,2022-01-18,829.98,4
17961,370,225,2021-06-06,457.68,3
18214,1320,49,2021-06-10,681.24,3
18549,106,30,2021-07-30,245.07,2
19045,1896,196,2021-05-22,208.57,2
19343,1113,252,2022-06-09,214.66,5
19720,1631,40,2021-12-24,453.19,1
19897,1763,246,2021-11-03,38.07,3
20000,1865,180,2022-01-14,930.49,5
20131,1416,217,2021-10-29,685.86,3
20138,719,272,2022-06-13,200.7,3
20495,794,149,2021-07-28,206.68,1
20734,416,36,2022-02-25,142.47,2
20809,727,72,2021-07-13,692.52,5
21340,991,140,2021-02-20,910.47,4
21381,404,236,2021-07-26,1015.22,4
21557,1454,189,2021-06-02,577.47,5
21668,1980,239,2021-01-30,2213.42,5
21720,1101,43,2022-06-05,739.92,2
21938,1125,249,2022-05-14,768.67,3
22373,168,240,2021-03-31,90.31,4
22496,950,113,2022-02-09,2752.93,1
22731,260,201,2022-04-15,493.14,4
22835,938,194,2021-04-11,1117.72,1
22905,1820,175,2021-11-24,2112.28,5
22988,1358,107,2022-02-07,51.14,2
23261,1897,231,2021-03-30,2688.29,1
24072,1451,50,2022-09-13,649.27,2
24171,1210,184,2021-12-09,1267.67,4
24260,1210,79,2021-07-23,805.65,2
25225,1965,146,2021-02-12,378.67,4
25408,1457,175,2022-09-16,2232.22,5
25412,340,268,2021-06-29,2224.92,5
25480,445,120,2021-04-23,125.1,1
25904,989,199,2021-05-29,2945.96,2
25971,1954,284,2021-11-12,351.22,2
25992,1506,195,2022-11-24,661.5,2
26123,701,149,2022-09-13,345.66,3
26982,778,182,2022-01-30,193.65,5
26993,1167,236,2021-02-10,1070.78,4
27229,436,72,2021-09-13,479.95,1
27294,1553,166,2022-03-02,157.33,3
27825,892,48,2022-12-10,71.77,5
28119,1194,162,2022-01-01,356.05,3
28369,236,251,2022-12-31,311.53,2
28851,1096,233,2022-05-28,349.73,3
29005,919,153,2022-05-10,1069.84,3
29104,1686,80,2021-01-18,1230.62,4
29368,529,241,2022-11-25,260.05,2
29658,515,261,2022-08-27,210.91,4
29834,952,172,2022-07-31,66.3,2
29973,1426,73,2021-11-24,741.47,3
19758,259,243,2021-03-08,1663.51,4
28989,578,267,2021-01-07,715.26,2
29812,1646,295,2021-03-31,537.74,1
200,355,135,2021-03-26,607.92,3
262,1261,43,2021-01-09,376.13,1
503,532,296,2021-01-05,1067.48,5
587,232,26,2022-05-07,164.37,3
789,127,29,2021-03-06,1601.58,5
887,1322,249,2022-09-21,1536.72,5
992,1038,136,2021-10-30,1309.67,4
1075,35,111,2021-08-28,332.85,4
1393,1274,129,2021-02-18,1411.35,2
1428,145,298,2021-03-09,317.58,4
1606,1440,292,2022-01-17,301.4,1
1994,940,79,2022-02-25,847.05,5
2123,1485,54,2021-11-10,147.22,5
2495,235,196,2021-10-22,922.35,3
2613,240,296,2021-01-18,1141.31,3
2777,723,147,2021-10-08,1239.98,2
2797,628,61,2021-11-09,1339.63,4
3365,635,103,2021-06-18,2802.59,4
3506,148,263,2021-12-03,90.18,5
3532,177,220,2022-10-03,44.65,4
3636,877,236,2022-03-09,382.03,4
3786,1302,219,2022-08-08,131.2,1
3816,1781,234,2022-10-02,192.44,4
3900,707,106,2021-12-09,1843.3,3
4171,857,79,2022-08-19,1074.92,4
4177,634,13,2022-08-15,1001.55,2
4271,1300,179,2021-01-04,1482.03,4
4404,1758,204,2022-01-06,549.61,3
4502,189,38,2021-09-26,2290.01,5
4528,38,91,2022-09-29,450.28,5
4713,1942,30,2022-08-17,211.98,1
4810,844,34,2021-11-06,427.21,2
4837,938,285,2021-11-05,120.49,5
4964,1947,177,2021-02-10,335.96,1
5166,1705,122,2022-12-22,1299.25,2
5354,1987,90,2022-10-09,105.4,4
5723,1374,85,2021-08-04,350.32,5
5826,616,286,2022-03-20,839.78,4
6076,1556,262,2021-12-02,1682.41,3
6191,1114,102,2022-06-19,442.56,2
6274,170,47,2022-09-13,319.2,5
6623,1135,152,2022-12-26,354.95,1
6664,335,54,2022-08-31,80.0,1
7037,566,258,2022-10-30,1402.02,2
7170,279,171,2022-11-08,395.38,2
7313,341,247,2022-07-18,620.35,2
7428,1496,263,2021-10-22,143.85,4
8049,1074,259,2022-05-04,2195.77,2
8246,841,92,2022-11-12,268.58,1
8414,393,276,2022-08-16,224.38,4
9123,1860,38,2022-04-27,948.12,3
9470,1147,265,2022-01-04,1073.52,3
9718,208,216,2021-09-18,1219.06,1
10009,34,128,2021-06-22,98.11,3
10181,35,156,2022-12-20,458.55,4
10351,169,101,2021-06-16,31.84,5
10464,920,170,2021-04-03,337.05,1
10659,639,87,2022-12-15,404.0,2
10696,1957,60,2022-09-01,249.96,3
10864,103,221,2022-08-12,370.15,5
11141,699,27,2022-02-18,307.7,4
11260,53,91,2022-12-31,168.48,2
11447,12,152,2022-04-12,332.79,1
11559,532,54,2021-08-17,69.47,4
11734,1460,271,2022-07-17,1314.64,5
12277,408,174,2021-11-28,665.84,1
12387,1288,195,2021-08-25,284.31,2
12714,552,270,2022-09-17,218.41,4
12856,1736,141,2022-04-16,561.8,1
12922,1689,81,2021-05-18,365.91,1
13217,1847,23,2022-02-02,610.09,5
13289,109,243,2021-06-30,1460.75,5
13342,1728,299,2021-08-19,549.78,3
13430,297,39,2022-09-21,761.86,2
13604,1220,99,2021-08-20,999.49,2
13609,533,139,2022-06-22,2003.03,5
13768,1976,43,2022-11-18,1322.39,4
13951,384,63,2021-04-07,120.85,4
14004,602,261,2021-10-07,355.88,2
14839,1420,94,2021-12-14,1553.57,5
14885,532,86,2021-10-07,1128.91,3
14986,400,196,2021-10-30,691.71,3
15628,1127,166,2021-05-15,154.19,4
15639,470,227,2022-07-12,805.15,2
15752,833,28,2021-09-23,538.14,3
16078,1048,239,2022-12-09,1168.51,3
16472,1071,209,2021-04-10,203.62,1
16669,1183,57,2022-09-17,1371.28,5
16725,1682,124,2022-03-06,1626.3,3
17403,846,150,2021-09-24,764.92,1
17864,1826,191,2021-07-28,141.8,4
18142,1077,204,2022-05-30,1667.7,4
18942,997,293,2022-05-28,135.22,1
19450,1413,271,2022-09-10,815.1,1
19579,426,20,2022-07-24,351.21,4
19749,353,130,2021-12-08,531.34,3
20031,401,222,2021-12-08,324.39,5
20470,149,57,2022-11-29,540.83,5
20878,554,77,2022-10-21,1077.46,2
20944,644,130,2022-12-31,315.69,1
21125,395,273,2021-11-30,359.25,2
21452,295,186,2022-10-02,1112.54,3
21465,1358,30,2021-12-23,388.82,2
22005,831,291,2022-02-12,593.97,5
22392,589,218,2022-03-26,770.11,2
22770,521,135,2021-10-09,414.13,5
23009,51,222,2021-04-25,247.73,4
23012,595,76,2022-08-15,154.6,2
23179,551,251,2022-11-16,126.79,3
23293,161,120,2021-05-16,270.97,5
23479,1437,231,2022-07-25,1746.9,1
23660,1616,168,2022-08-29,12.31,3
23841,408,197,2022-10-08,1844.73,2
23889,778,10,2022-04-27,999.23,5
23968,1405,168,2021-12-06,9.55,4
23989,938,98,2021-10-25,61.53,2
24157,1756,209,2022-06-01,408.63,4
24344,218,25,2021-07-13,563.59,4
24394,808,76,2022-02-16,638.1,1
24585,1556,80,2021-10-28,1170.64,3
24620,851,207,2022-02-23,792.13,2
24977,1943,113,2021-03-30,1718.92,3
25018,1201,62,2021-03-15,565.39,4
25198,1032,64,2022-11-07,697.46,1
25930,194,63,2021-11-20,116.92,4
26085,1298,146,2021-03-18,921.31,3
26510,220,232,2022-09-02,1198.2,4
27561,1685,128,2022-11-17,68.36,3
27719,294,171,2021-09-08,262.97,5
27763,1529,133,2021-02-05,421.38,5
27780,1459,250,2022-07-07,132.65,5
27852,1463,13,2022-06-04,1424.38,2
27879,1225,94,2021-08-01,2301.92,3
27992,1530,159,2022-08-22,230.21,4
29090,1148,208,2021-12-19,739.64,1
29280,1637,106,2021-07-21,349.25,2
29581,233,129,2022-11-04,2559.27,1
29608,540,6,2021-12-28,973.24,4
29801,551,62,2021-09-19,564.73,2
29826,1924,31,2021-01-05,1295.56,3
8644,995,287,2022-12-14,987.9,1
12733,558,292,2022-03-03,894.95,3
16586,1539,28,2021-03-28,761.22,1
17114,329,69,2021-04-30,84.6,1
22721,1716,124,2021-03-17,811.92,1
24871,1716,22,2021-07-16,1373.82,5
81,1296,174,2021-09-02,1652.73,5
194,1761,165,2022-10-10,102.94,2
470,128,33,2021-10-03,1390.45,1
524,81,85,2021-07-31,1729.8,4
532,1665,63,2021-11-19,140.26,4
627,166,293,2022-06-09,462.04,1
915,1949,93,2022-03-08,555.13,1
998,338,73,2022-11-26,269.7,5
1171,1235,250,2022-10-19,103.54,2
1754,340,68,2021-09-06,67.29,2
2029,664,59,2022-07-09,1445.58,5
3213,1729,114,2021-09-08,1185.76,4
3436,713,88,2021-11-09,210.11,1
3902,1455,16,2022-10-06,382.04,5
3923,988,154,2021-04-30,1626.95,5
4013,370,209,2022-06-26,338.65,2
4078,857,254,2022-04-11,578.85,1
4143,1385,224,2022-01-11,410.93,5
4717,554,206,2022-02-17,643.57,1
4720,1685,251,2022-01-19,111.34,4
4790,1590,222,2021-12-13,273.44,5
5159,1852,133,2022-02-17,1028.86,3
5350,434,229,2022-09-21,166.18,3
5466,220,255,2022-12-12,43.78,1
5828,539,20,2021-01-20,423.25,3
6102,577,166,2022-02-17,198.51,2
6129,1625,249,2021-12-14,754.16,1
6253,596,130,2022-03-26,328.83,1
6345,1141,274,2021-09-01,354.1,3
6457,385,120,2021-08-26,131.85,3
6985,1500,131,2022-10-14,1336.76,3
7605,1444,92,2021-12-06,226.8,4
7950,1588,89,2022-04-28,55.41,3
8080,128,58,2022-10-22,655.77,5
8924,285,147,2021-10-04,1538.97,4
9278,696,172,2022-07-04,87.63,3
9361,616,164,2022-03-06,1136.84,4
9982,79,168,2022-04-05,29.69,3
10322,1632,54,2022-07-26,105.36,2
10390,1127,47,2021-06-29,227.16,2
10446,1913,291,2021-02-13,757.55,4
10781,1154,127,2021-11-30,2268.93,4
10859,603,188,2022-12-25,779.5,2
10962,1532,121,2022-08-25,205.5,4
11005,1043,192,2021-10-29,140.81,3
11011,1271,124,2022-01-25,1878.56,1
11124,589,3,2021-05-05,590.54,1
11306,1160,213,2022-07-08,619.52,3
11398,1561,137,2021-09-05,1076.19,3
11399,73,176,2022-08-04,377.13,2
11729,1548,292,2021-02-18,586.94,4
11824,971,255,2022-07-13,45.59,5
11886,445,185,2022-10-19,195.11,3
12093,663,224,2022-12-27,418.23,5
12151,639,64,2021-02-12,628.48,4
12215,1457,36,2021-10-02,108.04,4
12320,839,6,2021-01-15,1643.28,1
12415,1206,184,2022-09-15,1281.8,3
12637,580,257,2022-04-24,403.74,5
12670,986,11,2022-10-06,175.92,5
12829,1755,244,2022-01-25,265.17,2
12851,235,271,2021-07-13,853.98,3
13409,442,120,2022-02-18,403.64,2
13554,1810,120,2021-03-22,436.84,4
13802,724,268,2021-02-10,2356.72,1
13968,1075,289,2021-05-01,1688.95,4
14000,1472,21,2021-09-08,469.98,3
14059,1709,27,2022-08-02,966.49,2
14192,1929,160,2021-04-11,1777.23,1
14319,504,137,2021-12-26,780.6,3
14534,659,149,2022-12-26,196.64,4
14629,248,84,2022-10-17,376.24,2
14993,676,48,2022-06-23,189.28,5
15411,1149,20,2022-09-27,277.23,1
15467,1472,78,2022-06-25,153.09,4
16045,814,185,2021-08-30,279.74,2
16093,1378,89,2022-09-25,50.89,4
16103,215,123,2022-11-11,173.75,3
16223,1852,239,2021-04-25,2065.83,1
16370,1079,34,2021-12-15,2251.1,4
16413,83,149,2021-09-02,155.76,3
16975,1513,23,2022-09-30,1483.76,1
17241,1922,15,2021-05-24,615.68,5
17248,1081,123,2022-08-11,303.41,5
17603,68,291,2022-03-09,692.22,1
17883,1414,45,2022-06-23,1040.07,5
17954,1927,238,2022-04-28,55.05,5
18334,173,255,2021-03-06,81.24,4
18503,1162,167,2022-02-15,964.91,2
18936,258,83,2021-07-04,457.71,4
19094,1688,209,2021-11-23,409.65,2
19233,1652,162,2022-08-10,359.81,3
19254,189,136,2022-11-30,1137.22,2
19385,1796,31,2021-10-12,2281.49,2
19566,1993,248,2021-06-13,1656.38,1
20483,934,75,2022-04-17,1483.85,2
21059,1300,223,2021-08-22,2878.93,5
21324,220,166,2022-10-08,355.97,4
21436,242,193,2022-03-30,278.41,4
22245,1348,88,2022-05-30,192.75,1
22665,1192,162,2021-12-15,1429.25,1
22750,1900,58,2021-01-29,499.95,3
22971,1935,174,2022-08-16,729.81,5
23015,1659,101,2021-03-23,96.98,3
23019,1740,215,2021-06-16,513.3,3
23387,312,4,2022-04-09,1014.51,4
23761,1121,224,2021-05-16,243.55,2
24021,1778,107,2022-05-17,48.56,2
25087,972,235,2022-10-07,920.01,2
25309,657,123,2021-03-15,146.63,3
25568,263,168,2022-11-22,42.99,4
25580,1533,82,2021-12-05,1176.12,3
25603,1775,172,2021-04-06,36.77,2
26020,1299,282,2021-11-07,182.41,4
26052,1287,67,2021-09-15,1150.16,1
26238,1611,249,2022-11-19,844.2,1
26409,1214,155,2021-11-03,322.89,5
26591,1103,263,2022-07-25,229.35,1
26663,288,145,2022-06-16,102.61,4
26850,1000,187,2022-07-16,578.49,3
26911,1531,35,2021-08-12,379.46,2
27224,691,236,2021-11-15,1648.38,4
27338,29,277,2022-09-06,11.41,5
27402,1958,179,2021-07-01,414.56,4
27683,1966,256,2021-11-20,189.39,5
27905,1789,189,2022-08-16,597.3,2
28165,693,277,2022-05-08,38.68,1
28331,1666,240,2022-09-24,90.84,4
28524,844,7,2021-09-28,356.8,5
29174,1810,219,2021-03-09,56.32,2
29405,1095,31,2022-05-22,1027.1,3
29431,388,262,2021-01-21,687.4,1
29482,1984,9,2021-03-27,834.58,4
29827,1285,143,2021-07-27,1908.78,3
29948,1580,87,2021-08-02,294.82,3
29997,1593,163,2021-02-13,1268.95,1
24638,1673,110,2022-06-19,1649.45,4
25478,1017,201,2022-04-25,371.81,4
28596,531,66,2022-05-31,284.64,2
575,337,142,2022-09-30,1136.68,3
677,126,218,2022-01-09,596.77,1
826,1888,202,2022-09-09,89.07,2
995,1047,127,2022-05-29,1551.22,2
1469,83,123,2022-10-02,123.56,2
1472,1019,177,2022-09-01,926.7,3
1847,1378,185,2022-01-10,134.65,5
1931,1390,44,2021-11-08,205.15,3
2121,1283,140,2022-11-29,1145.57,4
2183,843,77,2022-10-06,678.0,3
2361,1188,32,2022-06-21,11.93,2
2556,1115,24,2022-11-02,2193.95,2
2846,447,214,2022-02-08,1456.14,3
2856,1081,190,2021-06-20,1848.77,2
3867,1034,9,2021-02-19,408.84,3
4265,868,248,2022-12-14,966.8,1
4399,1454,49,2022-03-20,765.33,5
4438,564,186,2022-10-16,1013.44,4
4486,816,266,2021-05-28,1226.13,3
4705,1578,94,2022-08-02,378.64,1
4803,243,227,2021-03-05,1896.24,1
4899,26,285,2022-11-13,76.85,4
4930,1863,184,2022-07-19,953.88,5
5209,16,6,2021-09-28,723.29,3
5332,1197,174,2022-01-22,1869.63,1
5445,548,79,2021-05-28,1964.49,1
5636,1503,73,2022-10-04,282.59,5
5710,1972,120,2022-02-22,555.93,3
5803,1398,93,2021-01-14,555.04,3
6997,1932,204,2021-07-04,886.4,2
7008,1565,127,2022-09-25,1112.66,3
7241,244,230,2022-05-18,275.69,3
7355,1213,204,2021-09-25,1023.3,3
7444,815,293,2022-02-16,555.41,5
7492,1870,4,2022-03-19,770.18,5
7665,790,68,2021-08-31,86.8,5
7923,1492,17,2021-01-10,1057.52,1
8037,1567,180,2021-01-20,1569.16,1
8075,1442,184,2022-07-26,1340.0,4
8132,1677,142,2022-10-26,1337.95,3
8304,1495,139,2021-12-30,423.9,5
8360,1498,50,2021-02-22,379.73,5
8770,1572,227,2022-07-16,512.12,4
8928,1261,112,2022-09-29,448.2,3
9208,1275,276,2021-12-21,240.65,2
9449,1932,264,2022-12-14,281.96,3
9705,419,39,2022-09-03,513.12,2
9991,229,258,2021-01-17,498.28,2
10558,974,93,2022-09-09,649.26,3
10635,689,118,2021-08-15,195.66,3
10835,1661,272,2021-12-07,517.66,1
10971,1071,20,2022-12-05,129.47,3
11086,764,74,2021-04-13,1398.88,2
11262,1347,27,2021-10-03,925.3,2
11550,379,217,2022-01-18,323.58,4
11608,43,203,2021-03-11,1174.65,3
11622,631,94,2021-10-19,1771.1,1
11906,701,299,2021-08-03,490.84,1
12102,1738,62,2022-01-15,907.34,2
12585,1456,173,2021-04-19,454.87,4
13247,107,194,2022-10-17,1280.89,5
13280,1842,91,2021-07-12,335.84,2
13752,28,288,2021-04-02,320.52,5
13883,1078,88,2021-10-13,56.83,5
14562,892,286,2022-04-17,1817.73,3
14884,450,298,2021-08-09,117.82,1
15332,1756,223,2021-08-09,1565.09,3
15881,476,52,2021-05-11,849.63,2
16152,1826,143,2021-09-28,2338.01,3
16315,1854,146,2022-08-23,1083.01,1
16728,1432,187,2022-03-18,663.16,2
16729,1814,103,2022-11-01,2794.42,2
17193,973,88,2022-08-20,171.16,4
17260,1746,27,2022-04-24,273.08,1
17332,149,119,2021-02-21,390.27,1
17400,1757,267,2022-12-31,754.95,1
18679,587,89,2021-07-01,29.24,3
19546,507,274,2021-11-14,637.3,3
19718,402,263,2022-08-25,136.53,3
19877,1605,133,2021-05-19,1613.65,4
20190,29,87,2022-10-11,125.08,2
20564,1036,86,2022-03-07,1037.31,2
20655,1413,165,2021-12-13,352.43,5
21091,1155,58,2021-10-26,360.22,1
21155,1152,185,2022-04-09,583.38,4
21353,1075,175,2022-02-14,2501.06,5
21373,1435,218,2022-10-22,1496.41,4
21411,806,179,2021-11-03,321.56,4
21736,1403,4,2022-10-15,1424.42,5
22029,740,4,2022-10-18,1255.87,1
22030,954,109,2021-06-03,217.48,3
22163,860,170,2021-01-25,1814.4,2
22430,1753,99,2021-12-17,1417.79,5
22521,1551,242,2021-09-29,1843.78,2
22764,1257,195,2022-02-04,578.04,5
22890,361,181,2022-10-13,601.49,1
23354,1776,93,2022-07-08,1046.21,3
23511,529,201,2022-07-10,281.68,4
23757,778,208,2021-02-13,359.64,4
23800,401,289,2021-03-17,1563.51,4
24026,483,230,2022-07-02,284.35,3
24258,538,8,2022-09-23,841.97,4
24464,1292,83,2022-12-20,1705.93,4
24531,1939,15,2021-02-04,411.95,4
24961,326,2,2022-08-01,219.77,1
25466,1088,217,2021-11-16,300.6,3
25594,1977,244,2021-09-26,279.46,4
25771,855,120,2022-05-05,334.31,5
25888,1304,167,2021-06-30,350.39,1
25942,480,239,2021-07-15,2119.46,3
26494,825,75,2021-08-02,284.94,4
26831,459,124,2021-05-28,1711.75,2
27258,1744,59,2021-10-05,414.12,1
27570,1779,225,2021-02-18,1264.05,2
28019,673,96,2021-10-30,198.62,1
28077,1195,79,2021-02-23,420.08,2
28339,847,94,2022-08-09,1139.36,5
29098,1465,175,2022-05-26,1095.86,1
29201,172,133,2022-03-11,413.41,3
29233,81,68,2022-09-19,77.32,1
29423,733,188,2021-07-30,867.81,4
29651,1663,25,2021-03-07,302.52,1
29766,1873,170,2022-07-11,325.17,3
15998,102,152,2021-02-10,656.0,1
21327,1857,48,2021-08-23,385.26,4
29627,1853,277,2022-11-02,35.63,4
130,1715,266,2022-11-01,1735.85,5
402,235,91,2021-08-15,346.17,2
411,728,121,2022-04-03,350.42,4
444,602,110,2022-03-16,2154.72,2
809,191,261,2022-12-23,119.53,3
888,1763,29,2022-07-04,838.49,2
946,1281,286,2022-01-28,847.39,3
1065,1738,227,2021-12-22,2052.39,1
1904,1588,90,2022-07-17,97.02,1
2049,246,239,2022-04-24,2817.89,4
2255,1263,298,2022-09-12,230.01,2
2261,590,246,2021-02-24,116.19,5
3056,1433,159,2021-06-13,242.07,1
3747,646,239,2021-11-17,949.23,1
4033,506,197,2022-02-19,441.03,4
4206,944,83,2021-04-29,2311.77,4
4562,1138,123,2021-10-03,214.45,5
4698,1186,255,2022-09-18,189.26,3
4894,295,193,2022-10-02,1466.64,5
5435,998,3,2021-12-04,789.26,1
5587,1163,255,2021-02-28,140.86,5
5746,1247,121,2022-07-13,375.22,2
5954,472,120,2021-05-15,557.42,1
6424,816,128,2022-08-11,29.02,3
6496,488,283,2022-03-21,2143.56,5
6644,1827,243,2022-11-09,1212.93,5
6844,1872,20,2022-10-29,255.93,4
7251,1230,139,2021-02-13,996.51,4
7362,727,127,2021-05-31,2351.17,3
7370,705,50,2022-12-04,995.05,2
7471,1522,57,2022-02-16,1104.48,4
8003,1150,109,2022-09-25,174.76,5
9036,735,74,2021-08-25,719.26,2
9236,531,77,2022-03-24,774.09,1
9239,1776,184,2022-05-01,515.46,3
9348,118,267,2021-01-15,868.39,2
9354,1882,283,2022-01-14,445.53,1
9533,659,9,2021-04-24,442.6,5
9605,1504,143,2021-03-30,424.04,2
9792,926,113,2021-05-24,1962.73,1
9800,839,230,2022-01-09,59.76,3
9813,671,237,2021-12-14,1106.57,3
9871,1725,255,2022-05-27,130.26,5
10035,1604,95,2021-12-27,1221.0,1
10231,1646,141,2022-06-23,233.67,2
10272,1076,19,2022-10-07,1081.45,4
10430,1828,280,2021-03-05,1146.74,5
10646,1123,15,2022-09-08,802.22,2
10702,1035,165,2021-11-20,116.56,3
10732,724,300,2021-05-01,1144.13,2
11043,1999,288,2022-09-16,793.15,1
11247,1515,25,2022-10-08,291.93,5
11443,234,146,2021-02-19,560.32,1
11575,1687,41,2022-10-27,299.82,1
11933,204,174,2022-07-09,1634.67,3
12182,1048,5,2021-02-13,399.44,1
12347,1091,138,2021-10-16,1828.69,2
12712,832,45,2021-08-13,903.07,2
12904,1098,299,2021-06-05,588.6,1
12978,989,141,2021-06-08,125.0,4
13445,562,285,2021-02-22,156.63,5
13591,1189,106,2021-08-06,2196.3,5
13725,516,186,2022-07-05,266.18,5
13738,1955,69,2021-04-16,93.05,2
13771,749,14,2021-01-01,427.4,4
13873,764,284,2021-09-15,849.48,2
14371,1357,34,2021-06-06,1472.48,4
14656,1590,139,2021-03-08,1680.52,1
14681,1321,149,2022-06-10,157.65,5
14723,172,221,2022-09-29,309.59,3
15027,1455,167,2021-03-31,492.64,3
15050,1089,41,2022-05-09,725.4,3
15265,1983,224,2022-06-04,207.57,4
15491,1357,93,2021-06-10,558.32,4
15547,73,57,2021-04-13,234.33,3
15552,1046,100,2022-09-11,266.3,3
15770,99,149,2022-01-05,734.42,4
15964,164,146,2021-11-18,786.72,1
16084,1613,126,2021-04-18,661.13,3
16175,870,191,2021-01-08,136.47,3
16186,194,145,2021-09-22,392.26,3
16269,744,61,2022-12-25,382.72,3
16390,1795,12,2021-01-13,1555.18,3
16414,1967,85,2021-09-01,1047.58,2
16440,370,246,2021-08-11,94.2,4
16782,694,259,2021-02-19,964.91,3
16958,745,282,2022-07-12,338.44,3
17155,1084,178,2021-05-28,609.15,5
17170,1569,11,2021-01-26,977.23,4
17285,490,296,2022-06-20,1469.1,4
17347,815,177,2021-08-04,379.23,4
17700,864,152,2021-12-27,575.48,2
17704,1654,22,2021-10-07,1545.54,1
17726,1283,18,2022-08-19,940.02,1
18317,1780,254,2022-08-08,630.13,5
18413,1487,29,2021-05-18,1022.03,5
19098,1407,88,2022-05-07,112.05,5
19324,316,1,2022-02-17,812.71,5
19390,1574,173,2021-06-24,1069.76,1
19459,236,97,2022-11-04,89.31,3
19531,890,244,2021-05-03,270.45,1
19539,1708,177,2021-06-16,338.33,2
19845,1568,169,2021-10-11,578.4,5
19982,1362,21,2021-06-19,1655.78,1
20041,755,142,2021-01-29,962.1,3
20074,28,8,2021-03-04,1084.21,4
20442,1089,274,2022-03-24,1454.99,3
20552,109,26,2022-05-08,197.34,1
20867,1894,200,2021-12-09,669.62,1
21330,685,76,2022-09-03,309.62,5
21384,762,13,2021-03-23,1269.68,5
21730,333,210,2022-08-22,1685.11,1
21827,507,211,2021-01-30,2098.83,1
21856,1741,296,2021-10-28,1335.79,5
22471,586,184,2021-12-18,1205.04,5
22546,1613,269,2022-07-10,95.61,4
22733,1197,67,2022-04-09,1051.54,2
22797,439,167,2022-01-19,944.64,4
23025,1603,274,2021-12-31,1662.3,4
23039,1902,202,2022-08-12,183.39,5
23470,1746,70,2021-08-22,484.12,4
23538,1101,244,2022-12-18,200.46,1
23932,232,44,2021-08-27,184.4,5
24196,306,299,2022-01-01,879.73,5
24225,1358,190,2022-09-16,1465.56,1
24615,105,31,2022-05-01,1511.86,5
24753,26,195,2022-03-21,1511.75,5
24953,748,121,2022-06-26,359.56,2
24968,432,102,2021-10-14,855.5,4
25136,1733,295,2022-10-14,478.91,5
25194,1051,277,2021-03-26,42.74,4
25840,1793,164,2022-02-09,408.29,4
25878,675,120,2022-03-31,298.31,1
