transaction_id,customer_id,product_id,date_id,amount,quantity
249,1584,33,2022-03-21,253.01,5
250,1204,91,2021-03-04,330.54,3
251,1515,168,2021-02-16,10.63,4
252,694,227,2022-02-04,1272.57,4
253,1194,79,2021-02-12,2676.15,4
254,1979,150,2022-08-22,839.2,3
255,1044,259,2022-07-05,1288.74,4
256,1190,159,2021-08-29,263.63,1
257,704,156,2021-08-15,138.86,3
258,532,52,2021-03-12,388.72,5
259,312,226,2022-03-13,338.26,2
260,75,25,2021-08-18,618.98,2
261,159,141,2022-11-24,,4
262,1261,43,2021-01-09,376.13,1
263,381,123,2022-07-05,345.22,4
264,1324,149,2021-09-16,327.44,1
265,556,259,2021-05-09,952.39,5
266,1833,134,2021-12-08,503.77,4
267,324,228,2022-08-27,832.75,3
268,922,107,2022-07-21,59.13,1
269,1822,9,2022-08-18,211.43,5
270,1204,279,2021-10-26,1529.17,3
271,723,268,2021-08-13,680.74,1
272,908,278,2022-08-06,410.17,5
273,501,294,2021-05-07,468.13,1
274,1939,183,2022-04-30,157.18,3
275,1857,120,2022-11-26,636.05,2
276,1504,200,2021-01-04,175.26,1
277,1089,238,2022-10-13,278.27,4
278,1016,207,2022-04-20,1219.4,3
279,1874,231,2022-10-13,1507.04,5
280,874,256,2021-02-04,31.54,3
281,1271,285,2022-02-13,69.04,2
282,1551,291,2021-11-25,420.07,1
283,1060,75,2022-04-15,444.5,1
284,688,109,2021-01-01,103.33,1
285,1239,63,2021-09-08,215.71,3
286,1909,107,2022-10-02,246.32,2
287,826,219,2022-12-31,154.55,4
288,1609,49,2022-02-07,1566.77,1
289,241,120,2022-04-27,554.75,4
290,1813,283,2022-10-11,1016.3,2
291,1035,12,2021-10-17,814.16,5
292,11,97,2022-06-26,45.07,3
293,1821,118,2022-10-22,262.89,5
294,175,36,2022-02-18,116.53,3
295,418,112,2022-06-05,2569.5,3
296,1214,276,2021-08-14,99.64,1
297,686,244,2022-10-11,,4
298,1899,291,2021-09-15,2041.21,3
299,169,158,2022-06-27,933.38,3
300,793,244,2021-03-23,54.67,1
301,1766,8,2022-02-06,658.3,2
302,904,180,2021-01-12,883.34,3
303,1116,276,2021-02-27,267.1,5
304,1100,77,2022-01-17,772.59,2
305,1217,272,2022-08-13,410.21,4
306,1182,232,2022-02-20,1880.17,3
307,1007,70,2021-06-20,868.77,4
308,8,40,2021-12-01,147.29,4
309,705,272,2022-01-09,115.8,3
310,365,77,2022-08-17,392.46,5
311,483,98,2021-04-26,176.59,1
312,761,265,2022-12-23,1046.72,1
313,26,155,2021-12-16,935.48,5
314,1744,94,2021-11-17,2396.39,3
315,994,147,2022-04-29,1613.94,3
316,1663,274,2022-06-25,322.35,1
317,1276,185,2021-04-20,374.44,4
318,646,236,2022-12-17,1895.65,5
319,803,149,2022-12-30,831.16,4
320,1187,21,2021-11-12,351.63,4
321,98,292,2021-03-07,213.33,1
322,160,178,2021-04-26,479.23,3
323,905,141,2021-05-17,155.68,1
324,1009,163,2022-06-19,1196.85,2
325,376,158,2022-09-18,554.33,5
326,1517,189,2022-01-17,896.48,1
327,1929,32,2021-04-06,28.18,2
328,638,237,2022-12-28,1344.01,1
329,337,174,2021-03-28,1327.51,1
330,86,66,2022-11-09,261.71,4
331,1439,10,2022-11-27,399.52,2
332,1975,209,2021-08-03,205.1,3
333,1906,189,2022-05-13,354.52,5
334,487,169,2022-03-21,549.83,1
335,853,33,2021-09-01,441.5,2
336,1774,135,2021-02-25,364.31,1
337,1113,270,2022-05-05,312.57,3
338,709,213,2022-05-27,516.34,4
339,26,186,2022-01-09,1521.43,2
340,641,54,2021-02-10,119.19,3
341,1270,240,2021-05-20,,2
342,674,155,2022-10-23,808.79,3
343,1403,166,2022-06-22,97.11,3
344,635,261,2022-09-08,111.01,5
345,912,104,2021-10-15,1230.98,4
346,988,59,2022-04-18,625.75,2
347,869,37,2022-04-09,293.16,4
348,1963,43,2021-11-10,1876.14,4
349,127,246,2021-07-13,44.18,2
350,1952,108,2022-12-22,1453.91,2
351,1023,297,2022-04-05,2253.18,2
352,745,269,2021-04-13,44.31,2
353,795,147,2022-10-16,,4
354,1730,28,2021-01-01,788.73,1
355,45,226,2021-05-04,1242.95,2
356,133,237,2022-11-10,1486.36,3
357,1667,264,2022-11-14,496.44,3
358,587,66,2021-06-14,189.69,1
359,1,40,2022-06-12,1007.44,3
360,1512,65,2022-06-13,1833.73,2
361,1367,129,2022-04-24,373.87,2
362,1565,69,2021-09-26,176.6,2
363,192,28,2022-12-05,665.85,1
364,712,259,2021-07-01,1648.08,2
365,976,89,2022-01-27,83.74,2
366,996,45,2022-08-26,709.7,5
367,1114,298,2021-01-01,453.99,4
368,551,260,2021-11-19,1071.22,2
369,1800,84,2022-05-24,555.49,1
370,1468,94,2022-12-24,385.49,4
371,1121,298,2021-06-09,396.45,5
372,1837,30,2021-10-11,175.73,1
373,1579,228,2022-05-17,2328.41,2
374,1301,66,2022-06-18,262.26,2
375,80,162,2021-10-16,1766.53,4
376,475,237,2021-06-06,1432.68,1
377,1700,129,2022-01-02,1873.66,4
378,1281,42,2022-01-18,657.1,4
379,1648,6,2022-05-15,322.7,4
380,1479,6,2021-10-18,909.69,2
381,1786,26,2021-12-13,572.82,5
382,1814,120,2022-06-21,204.6,3
383,222,287,2022-03-03,729.37,2
384,1241,186,2022-07-13,1012.24,1
385,159,188,2021-03-13,,4
386,1194,52,2021-09-03,373.51,3
387,666,149,2021-07-05,331.09,5
388,5,238,2021-04-21,295.45,2
389,1001,249,2021-11-26,1241.98,1
390,292,138,2021-03-11,1482.92,5
391,1115,125,2021-11-28,1510.18,4
392,1297,199,2021-03-25,1885.15,1
393,1649,188,2022-05-01,1210.04,1
394,1113,148,2021-03-11,1980.59,1
395,333,115,2021-02-16,694.83,5
396,1204,159,2021-10-15,152.87,2
397,1732,293,2021-07-12,226.65,5
398,1268,104,2022-08-01,1302.51,1
399,1261,59,2021-02-03,692.21,1
400,1966,63,2022-05-25,183.41,2
401,210,131,2022-07-13,615.82,3
402,235,91,2021-08-15,346.17,2
403,492,88,2021-04-07,249.57,2
404,693,98,2021-08-28,44.72,5
405,79,68,2021-08-31,26.63,5
406,1803,267,2021-02-18,325.26,5
407,347,42,2022-03-04,861.16,2
408,1656,261,2021-04-03,332.8,2
409,1420,223,2022-06-23,1180.58,5
410,146,145,2021-12-19,238.36,2
411,728,121,2022-04-03,350.42,4
412,1406,74,2021-02-13,2234.9,3
413,775,232,2021-03-09,349.21,2
414,1724,110,2021-01-03,963.69,1
415,585,256,2021-03-08,40.46,1
416,873,276,2022-06-29,136.08,5
417,1358,230,2021-10-01,390.85,1
418,1544,28,2021-12-17,407.88,1
419,507,73,2021-05-02,245.33,3
420,823,12,2021-05-30,830.46,5
421,865,221,2021-04-29,261.08,1
422,1402,132,2021-11-01,1368.8,5
423,594,244,2022-04-12,278.95,4
424,935,281,2022-11-24,1387.92,3
425,195,19,2022-02-22,833.05,2
426,852,68,2021-03-16,26.64,1
427,579,93,2021-09-04,432.83,3
428,1417,195,2022-04-12,421.32,5
429,746,174,2022-11-11,1888.08,5
430,1739,26,2021-04-24,388.54,1
431,1372,107,2022-01-15,60.84,2
432,1472,33,2022-10-08,1308.37,4
433,574,232,2021-02-22,2132.98,1
434,126,43,2022-01-16,,1
435,407,158,2021-02-12,1103.19,5
436,644,293,2021-10-07,109.79,2
437,1052,240,2021-04-27,37.28,3
438,504,100,2021-07-04,1162.59,2
439,732,215,2022-03-04,1007.12,5
440,857,134,2021-03-09,1492.23,2
441,1779,70,2021-06-15,1771.14,3
442,738,110,2021-10-19,1486.19,3
443,468,130,2022-02-18,505.16,5
444,602,110,2022-03-16,2154.72,2
445,1987,228,2022-08-04,813.38,4
446,429,136,2022-04-18,1264.16,4
447,1516,86,2022-01-16,,5
448,359,18,2021-08-30,962.99,3
449,1262,23,2021-05-18,1167.66,3
450,1575,93,2021-03-22,381.32,1
451,287,272,2021-06-28,521.28,3
452,484,298,2021-04-05,120.67,1
453,269,93,2022-01-19,958.96,5
454,1142,52,2021-01-13,,4
455,1965,250,2022-10-09,102.25,4
456,1484,183,2022-10-10,296.25,4
457,1144,276,2022-07-01,153.21,3
458,35,5,2022-09-08,426.29,5
459,462,205,2022-02-12,1217.18,5
460,1073,244,2022-12-04,,2
461,62,249,2021-06-20,1406.93,5
462,305,19,2022-08-24,1022.39,1
463,1630,271,2022-03-28,1556.85,5
464,1663,31,2022-06-26,880.93,2
465,703,134,2021-09-02,2144.97,5
466,1187,213,2021-08-02,588.73,2
467,1587,38,2021-07-16,1658.09,4
468,1440,187,2021-01-12,,2
469,648,215,2021-12-14,1160.26,2
470,128,33,2021-10-03,1390.45,1
471,87,174,2022-12-12,1812.52,1
472,665,166,2022-11-26,98.88,5
473,1050,112,2022-07-03,533.8,3
474,912,274,2021-11-06,1363.21,2
475,1329,75,2021-07-22,981.89,4
476,1339,115,2021-07-06,514.92,2
477,1524,170,2021-01-21,1636.12,5
478,1729,223,2022-04-24,,5
479,388,235,2021-01-13,2028.17,1
480,151,90,2021-02-20,65.35,2
481,1590,177,2021-04-11,640.22,4
482,311,20,2022-02-17,325.69,1
483,1243,221,2022-03-18,1886.35,3
484,244,181,2022-10-30,1101.74,3
485,966,191,2021-11-03,134.16,5
486,7,123,2022-02-06,331.35,2
487,1722,135,2021-10-13,504.36,4
488,1211,228,2021-03-19,1805.21,5
489,441,241,2021-11-05,273.3,5
490,561,47,2021-09-18,240.73,3
491,1763,19,2022-01-30,615.57,4
492,609,120,2022-08-23,131.02,4
493,878,42,2021-03-31,434.86,5
494,1838,79,2022-08-17,543.18,1
495,1815,27,2022-06-12,970.73,2
496,109,219,2022-10-15,137.75,4
497,1564,161,2021-09-18,,2
498,1940,225,2021-01-24,1008.13,5
499,628,251,2022-05-17,93.34,2
500,1386,13,2022-01-10,1178.38,1
501,834,158,2021-03-20,403.23,4
502,1296,119,2022-01-15,1449.89,5
503,532,296,2021-01-05,1067.48,5
504,383,198,2022-05-04,681.39,1
505,531,192,2021-01-01,208.44,5
506,305,212,2022-12-04,455.98,2
507,431,12,2022-06-10,1163.54,3
508,1064,264,2021-01-04,702.28,1
509,1648,224,2022-07-30,129.33,4
510,852,234,2022-08-18,323.04,3
511,1285,275,2021-01-28,328.3,3
512,275,85,2021-05-30,1609.7,2
513,1501,94,2022-10-17,2518.62,1
514,517,216,2022-08-29,885.06,5
515,533,262,2021-02-03,,3
516,991,294,2022-05-27,208.52,3
517,255,175,2021-04-28,1541.75,5
518,1196,80,2022-01-02,719.74,5
519,1509,127,2021-07-26,,2
520,288,166,2021-01-19,89.53,3
521,1220,151,2021-06-09,2085.0,4
522,957,92,2022-12-25,382.43,5
523,578,6,2021-03-26,,3
524,81,85,2021-07-31,1729.8,4
525,155,167,2022-07-23,945.03,4
526,644,160,2022-09-01,1303.43,5
527,1703,25,2021-04-12,461.52,4
528,142,51,2021-11-29,662.19,2
529,1503,253,2022-12-19,,2
530,1695,70,2022-12-24,2130.29,4
531,869,124,2022-04-27,1460.17,5
532,1665,63,2021-11-19,140.26,4
533,247,30,2021-11-06,167.84,5
534,1775,266,2022-03-26,2225.48,4
535,112,75,2021-12-02,294.84,2
536,1641,21,2022-12-29,697.07,4
537,1614,64,2021-05-01,1102.49,5
538,1335,89,2022-03-17,43.49,5
539,1093,21,2021-10-21,453.76,5
540,1410,265,2021-10-16,345.46,4
541,1676,271,2022-03-09,1330.55,4
542,1309,182,2022-04-09,164.23,2
543,201,64,2021-10-08,484.28,2
544,1529,189,2021-06-18,971.08,3
545,100,70,2022-03-19,1593.65,3
546,662,251,2022-07-07,123.27,1
547,1712,201,2021-03-27,184.31,1
548,198,110,2022-06-24,1419.27,4
549,314,279,2021-03-17,1012.2,2
550,939,113,2021-02-24,479.7,4
551,1669,207,2021-05-23,238.99,3
552,1169,174,2021-08-13,1180.47,3
553,1,74,2021-06-30,763.62,3
554,1957,266,2021-08-16,1719.5,5
555,1182,114,2022-03-18,709.84,5
556,1627,185,2022-07-17,460.77,4
557,922,204,2022-04-03,960.8,5
558,1447,74,2022-01-29,1379.27,3
559,1257,22,2021-09-06,1086.25,1
560,1368,158,2022-01-01,777.01,4
561,176,77,2021-05-13,640.69,5
562,594,175,2021-08-31,2712.46,3
563,1794,32,2022-03-23,13.87,1
564,707,24,2021-07-17,2094.51,2
565,659,131,2021-09-01,982.95,4
566,1012,173,2021-10-11,655.0,5
567,1388,294,2022-08-03,867.59,4
568,1271,254,2021-09-07,274.74,1
569,1360,268,2021-04-20,2381.26,1
570,289,290,2022-12-08,1011.43,2
571,964,173,2021-07-30,1390.22,5
572,1566,234,2021-03-11,444.94,2
573,1787,49,2022-01-27,600.05,3
574,900,161,2021-08-12,382.87,3
575,337,142,2022-09-30,1136.68,3
576,140,275,2022-09-12,1629.16,1
577,592,115,2022-06-18,407.72,2
578,635,78,2021-05-20,128.65,5
579,981,206,2022-01-08,636.18,2
580,486,90,2022-12-09,55.24,5
581,1902,208,2021-12-18,1841.69,5
582,423,124,2022-09-28,1518.69,4
583,1773,9,2021-02-09,674.66,1
584,124,292,2022-05-03,779.45,2
585,139,80,2021-06-03,584.18,4
586,859,65,2022-10-26,1595.52,1
587,232,26,2022-05-07,164.37,3
588,962,184,2021-10-01,,3
589,1885,280,2022-05-15,636.15,1
590,148,25,2022-09-15,251.12,2
591,419,236,2022-02-27,1373.34,3
592,619,272,2021-05-25,232.58,3
593,1308,78,2021-07-21,286.54,4
594,1877,136,2021-10-22,1541.38,5
595,1032,38,2021-08-03,1023.45,4
596,497,148,2022-10-22,1557.51,4
597,438,189,2022-07-26,631.14,5
598,437,25,2021-01-28,454.58,3
599,530,300,2021-04-06,1472.31,2
600,1868,19,2021-01-16,,1
601,9,254,2021-11-03,273.64,4
602,1073,200,2022-08-25,660.68,2
603,1161,155,2021-11-08,1305.39,5
604,259,143,2021-06-23,1071.97,5
605,1865,146,2021-03-28,859.73,2
606,967,208,2022-08-31,393.92,5
607,1042,3,2021-04-30,297.62,2
608,1636,126,2021-12-23,894.7,5
609,564,298,2021-08-25,354.62,5
610,1122,235,2021-09-04,687.73,3
611,528,245,2021-08-12,1830.8,5
612,873,95,2022-10-17,1348.76,5
613,733,236,2022-01-29,1170.05,4
614,1039,244,2021-06-08,275.2,5
615,1229,214,2022-02-25,,5
616,281,203,2022-05-05,270.43,2
617,458,157,2021-12-12,827.47,1
618,510,227,2021-11-16,418.64,5
619,1788,22,2022-05-03,1773.77,3
620,571,17,2022-06-09,659.71,4
621,1682,168,2021-01-23,26.69,4
622,1919,230,2022-09-28,76.94,4
623,1182,110,2022-12-03,1105.72,1
624,240,112,2021-09-20,2164.02,1
625,375,193,2022-05-04,584.05,3
626,862,60,2021-05-15,275.99,1
627,166,293,2022-06-09,462.04,1
628,999,224,2022-10-06,284.58,2
629,898,84,2021-09-09,489.91,3
630,1615,158,2021-05-30,,2
631,69,44,2022-05-26,607.36,3
632,1082,242,2022-06-07,6803.09,1
633,1790,271,2022-02-13,307.48,4
634,1494,118,2022-05-05,,3
635,1771,178,2021-04-23,358.97,3
636,1845,258,2021-07-23,,5
637,1495,106,2022-10-26,1675.8,2
638,1042,146,2021-04-02,185.97,3
639,12,7,2021-02-21,1413.87,1
640,814,29,2021-12-29,902.57,4
641,38,295,2021-09-06,516.48,5
642,52,179,2021-08-16,1595.91,4
643,505,143,2022-10-15,1533.55,3
644,1980,25,2021-10-15,475.93,2
645,922,18,2022-01-06,1047.1,3
646,965,177,2022-05-24,364.19,1
647,971,275,2021-10-09,1645.62,2
648,1142,235,2021-01-13,1651.48,1
649,165,23,2022-10-01,2012.11,1
650,1972,243,2021-01-21,2101.83,1
651,1287,46,2022-11-19,803.07,2
652,1459,46,2021-06-15,734.92,2
653,409,156,2022-10-27,135.93,3
654,1149,281,2021-05-12,510.59,5
655,1166,156,2022-07-02,473.64,4
656,1564,228,2021-08-03,1967.32,5
657,79,93,2021-09-11,1036.16,2
658,37,104,2022-07-24,666.21,5
659,1728,209,2021-05-11,331.59,1
660,746,292,2022-11-02,751.16,1
661,831,182,2021-10-06,49.46,2
662,286,207,2021-02-15,293.16,1
663,1983,201,2022-04-17,86.58,3
664,787,195,2022-08-13,689.87,1
665,1804,225,2021-08-18,1015.02,2
666,1498,132,2021-02-23,383.22,5
667,1533,142,2021-12-22,748.1,4
668,1277,255,2022-03-17,173.21,2
669,98,100,2021-06-22,332.34,2
670,1963,117,2022-05-27,1110.21,3
671,672,1,2022-11-12,787.9,4
672,1504,122,2022-10-19,415.28,4
673,427,113,2022-11-22,1765.37,1
674,851,223,2021-07-03,2243.37,5
675,527,225,2022-02-24,1623.18,4
676,1710,150,2022-03-10,168.09,5
677,126,218,2022-01-09,596.77,1
678,1059,69,2022-09-11,120.59,3
679,777,254,2021-04-07,705.12,1
680,913,257,2022-02-01,2480.8,1
681,1183,207,2022-01-21,666.98,2
682,1035,32,2021-09-19,55.04,1
683,1189,26,2021-09-10,423.42,3
684,990,185,2021-04-08,404.4,4
685,37,210,2022-11-11,1804.27,4
686,1153,200,2021-06-26,503.65,2
687,1329,171,2022-09-09,519.44,2
688,699,43,2022-09-19,2259.32,4
689,1366,226,2022-01-03,687.66,1
690,81,207,2022-08-11,1298.32,2
691,1511,120,2021-09-12,287.87,5
692,1891,88,2021-06-21,171.63,2
693,162,101,2022-04-09,113.75,1
694,767,65,2021-08-17,2079.14,1
695,440,218,2021-05-04,1353.77,2
696,1396,59,2021-07-05,391.54,5
697,531,200,2021-07-25,174.64,5
698,1641,231,2021-04-15,841.98,5
699,897,152,2021-06-29,300.17,1
700,1633,85,2022-05-15,754.83,2
701,1837,196,2022-06-15,183.13,4
702,1244,78,2022-03-23,84.49,3
703,1733,6,2021-02-14,930.05,1
704,822,178,2021-01-24,366.11,5
705,1988,128,2022-03-24,33.43,1
706,318,232,2021-08-31,1244.23,2
707,1469,88,2021-08-19,108.03,4
708,15,27,2022-09-19,1083.93,4
709,1902,115,2022-08-04,628.59,4
710,1614,189,2021-01-28,,3
711,852,242,2022-08-17,1691.98,5
